source_id,source_label,theme,group_id,feature_label,profile_type,value_type,column_count,non_missing_count,missing_percent,mean,sd,median,q1,q3,min,max,zero_percent,skewness,extreme_z_percent,observed_levels,summary_basis,unique_overflow
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_unreliable_right__5144,3mm asymmetry index unreliable (right),categorical_summary,categorical,12,20342,99.7%,,,,,,,,,,,1,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_left__5119,3mm cylindrical power (left),numeric_summary,continuous numeric,12,376171,93.8%,-0.8747,0.6652,-0.71,-1.11,-0.43,-11.98,0,0.2%,-2.6443,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_right__5116,3mm cylindrical power (right),numeric_summary,continuous numeric,12,368000,93.9%,-0.865,0.6571,-0.72,-1.07,-0.44,-13.37,0,0.2%,-2.7943,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_angle_left__5112,3mm cylindrical power angle (left),numeric_summary,integer,12,375549,93.8%,87.0773,67.7129,82,17,165,0,180,1.0%,0.1012,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_angle_right__5115,3mm cylindrical power angle (right),numeric_summary,integer,12,367350,93.9%,93.0432,67.6577,97,15,163,0,180,1.0%,-0.1003,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_index_of_best_keratometry_results_left__5292,3mm index of best keratometry results (left),numeric_summary,integer,2,128364,87.2%,1.7057,0.5956,2,1,2,0,5,3.1%,-0.0036,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_index_of_best_keratometry_results_right__5237,3mm index of best keratometry results (right),numeric_summary,integer,2,128359,87.2%,1.6418,0.6488,2,1,2,0,5,4.9%,0.0049,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_keratometry_result_unreliable_left__5136,3mm keratometry result unreliable (left),categorical_summary,categorical,12,11176,99.8%,,,,,,,,,,,2,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_keratometry_result_unreliable_right__5140,3mm keratometry result unreliable (right),categorical_summary,categorical,12,10738,99.8%,,,,,,,,,,,2,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_regularity_index_left__5163,3mm regularity index (left),numeric_summary,continuous numeric,12,364694,94.0%,2.0928,1.5036,1.8,1.2,2.6,0,89.6,0.0%,4.9597,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_regularity_index_right__5160,3mm regularity index (right),numeric_summary,continuous numeric,12,356965,94.1%,2.0949,1.493,1.8,1.2,2.6,0,62.4,0.0%,4.6304,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_regularity_index_for_irregular_astigmatism_level_left__5149,3mm regularity index for irregular astigmatism level (left),categorical_summary,categorical,12,364694,94.0%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_regularity_index_for_irregular_astigmatism_level_right__5164,3mm regularity index for irregular astigmatism level (right),categorical_summary,categorical,12,356965,94.1%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_regularity_index_unreliable_left__5148,3mm regularity index unreliable (left),categorical_summary,categorical,12,21542,99.6%,,,,,,,,,,,1,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_regularity_index_unreliable_right__5145,3mm regularity index unreliable (right),categorical_summary,categorical,12,20376,99.7%,,,,,,,,,,,1,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_strong_meridian_left__5135,3mm strong meridian (left),numeric_summary,continuous numeric,12,376171,93.8%,43.9985,1.6078,44,42.99,45,32.64,61.81,0.0%,0.1152,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_strong_meridian_right__5132,3mm strong meridian (right),numeric_summary,continuous numeric,12,368000,93.9%,43.952,1.6003,43.95,42.94,45,33.19,62.15,0.0%,0.0789,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_strong_meridian_angle_left__5104,3mm strong meridian angle (left),numeric_summary,integer,12,376171,93.8%,94.0184,38.128,91,77,110,1,180,0.0%,-0.0103,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_strong_meridian_angle_right__5107,3mm strong meridian angle (right),numeric_summary,integer,12,368000,93.9%,86.9016,38.5366,89,70,102,1,180,0.0%,0.0527,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_weak_meridian_left__5096,3mm weak meridian (left),numeric_summary,continuous numeric,12,376171,93.8%,43.1238,1.525,43.16,42.19,44.12,30.52,59.31,0.0%,-0.1322,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_weak_meridian_right__5099,3mm weak meridian (right),numeric_summary,continuous numeric,12,368000,93.9%,43.087,1.5228,43.1,42.13,44.06,30.88,58.8,0.0%,-0.1666,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_weak_meridian_angle_left__5103,3mm weak meridian angle (left),numeric_summary,integer,12,376171,93.8%,87.0774,67.6886,82,17,165,0,180,1.0%,0.1011,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_weak_meridian_angle_right__5100,3mm weak meridian angle (right),numeric_summary,integer,12,368000,93.9%,93.0309,67.6312,97,15,163,0,180,1.0%,-0.1,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_asymmetry_angle_left__5110,6mm asymmetry angle (left),numeric_summary,integer,12,179742,97.0%,154.1415,64.9387,141,108,197,0,360,0.0%,0.6,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_asymmetry_angle_right__5109,6mm asymmetry angle (right),numeric_summary,integer,12,176210,97.1%,143.1289,130.5397,72,38,300,0,360,0.3%,0.5874,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_asymmetry_index_left__5157,6mm asymmetry index (left),numeric_summary,continuous numeric,12,179742,97.0%,14.3429,10.1663,12.5,8,18.5,0.1,236.1,0.0%,4.5722,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_asymmetry_index_right__5158,6mm asymmetry index (right),numeric_summary,continuous numeric,12,176210,97.1%,15.1255,10.1187,13.5,9.1,19.1,0.1,287.6,0.0%,4.6691,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_asymmetry_index_unreliable_left__5142,6mm asymmetry index unreliable (left),categorical_summary,categorical,12,72678,98.8%,,,,,,,,,,,1,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_asymmetry_index_unreliable_right__5143,6mm asymmetry index unreliable (right),categorical_summary,categorical,12,70652,98.8%,,,,,,,,,,,1,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_cylindrical_power_left__5118,6mm cylindrical power (left),numeric_summary,continuous numeric,12,307022,94.9%,-0.8552,0.6653,-0.7,-1.11,-0.42,-23.73,0,0.2%,-3.0573,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_cylindrical_power_right__5117,6mm cylindrical power (right),numeric_summary,continuous numeric,12,301568,95.0%,-0.8412,0.6709,-0.67,-1.0725,-0.41,-24.36,0,0.2%,-3.7366,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_cylindrical_power_angle_left__5113,6mm cylindrical power angle (left),numeric_summary,integer,12,306479,94.9%,98.8401,61.9387,103,39,162,0,180,0.7%,-0.2455,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_cylindrical_power_angle_right__5114,6mm cylindrical power angle (right),numeric_summary,integer,12,301035,95.0%,83.9823,61.4779,80,20,141,0,180,0.8%,0.1627,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_index_of_best_keratometry_results_left__5306,6mm index of best keratometry results (left),numeric_summary,integer,2,110625,89.0%,1.5491,0.673,2,1,2,0,5,8.3%,-0.6316,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_index_of_best_keratometry_results_right__5251,6mm index of best keratometry results (right),numeric_summary,integer,2,111865,88.9%,1.4738,0.7167,2,1,2,0,5,10.9%,-0.4274,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_keratometry_result_unreliable_left__5138,6mm keratometry result unreliable (left),categorical_summary,categorical,12,126933,97.9%,,,,,,,,,,,2,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_keratometry_result_unreliable_right__5139,6mm keratometry result unreliable (right),categorical_summary,categorical,12,124688,97.9%,,,,,,,,,,,2,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_regularity_index_left__5162,6mm regularity index (left),numeric_summary,continuous numeric,12,179946,97.0%,2.6014,1.6893,2.3,1.5,3.4,0,85.2,0.0%,5.7829,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_regularity_index_right__5161,6mm regularity index (right),numeric_summary,continuous numeric,12,176704,97.1%,2.6074,1.7481,2.3,1.5,3.3,0,76.2,0.0%,7.6196,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_regularity_index_unreliable_left__5147,6mm regularity index unreliable (left),categorical_summary,categorical,12,72764,98.8%,,,,,,,,,,,1,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_regularity_index_unreliable_right__5146,6mm regularity index unreliable (right),categorical_summary,categorical,12,70873,98.8%,,,,,,,,,,,1,exact counts unless unique_overflow is true,False
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_strong_meridian_left__5134,6mm strong meridian (left),numeric_summary,continuous numeric,12,307022,94.9%,43.4837,1.5743,43.44,42.45,44.53,36.37,66.83,0.0%,0.147,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_strong_meridian_right__5133,6mm strong meridian (right),numeric_summary,continuous numeric,12,301568,95.0%,43.4226,1.5698,43.44,42.4,44.41,36.49,59.21,0.0%,0.1609,,,exact moments; quantiles from deterministic sample,
eye_kidney_ukb42408,Eye-kidney ukb42408,Vision / ophthalmic measurements,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__6mm_strong_meridian_angle_left__5105,6mm strong meridian angle (left),numeric_summary,integer,12,307022,94.9%,86.5918,45.2467,86,62,108.25,1,180,0.0%,0.1727,,,exact moments; quantiles from deterministic sample,
