source_id,group_id,instance,participant_count,source_participant_count,source_percent
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_corona_radiata_on_fa_skeleton_left__25083,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_corona_radiata_on_fa_skeleton_left__25083,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_corona_radiata_on_fa_skeleton_right__25082,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_corona_radiata_on_fa_skeleton_right__25082,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_corona_radiata_on_fa_skeleton_right__25082,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_limb_of_internal_capsule_on_fa_skeleton_left__25075,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_limb_of_internal_capsule_on_fa_skeleton_left__25075,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_limb_of_internal_capsule_on_fa_skeleton_left__25075,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_limb_of_internal_capsule_on_fa_skeleton_right__25074,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_limb_of_internal_capsule_on_fa_skeleton_right__25074,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_limb_of_internal_capsule_on_fa_skeleton_right__25074,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_thalamic_radiation_on_fa_skeleton_left__25085,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_thalamic_radiation_on_fa_skeleton_left__25085,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_thalamic_radiation_on_fa_skeleton_left__25085,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_thalamic_radiation_on_fa_skeleton_right__25084,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_thalamic_radiation_on_fa_skeleton_right__25084,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_posterior_thalamic_radiation_on_fa_skeleton_right__25084,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_left__25077,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_left__25077,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_left__25077,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_right__25076,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_right__25076,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_retrolenticular_part_of_internal_capsule_on_fa_skeleton_right__25076,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_sagittal_stratum_on_fa_skeleton_left__25087,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_sagittal_stratum_on_fa_skeleton_left__25087,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_sagittal_stratum_on_fa_skeleton_left__25087,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_sagittal_stratum_on_fa_skeleton_right__25086,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_sagittal_stratum_on_fa_skeleton_right__25086,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_sagittal_stratum_on_fa_skeleton_right__25086,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_splenium_of_corpus_callosum_on_fa_skeleton__25060,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_splenium_of_corpus_callosum_on_fa_skeleton__25060,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_splenium_of_corpus_callosum_on_fa_skeleton__25060,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_cerebellar_peduncle_on_fa_skeleton_left__25069,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_cerebellar_peduncle_on_fa_skeleton_left__25069,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_cerebellar_peduncle_on_fa_skeleton_left__25069,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_cerebellar_peduncle_on_fa_skeleton_right__25068,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_cerebellar_peduncle_on_fa_skeleton_right__25068,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_cerebellar_peduncle_on_fa_skeleton_right__25068,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_corona_radiata_on_fa_skeleton_left__25081,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_corona_radiata_on_fa_skeleton_left__25081,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_corona_radiata_on_fa_skeleton_left__25081,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_corona_radiata_on_fa_skeleton_right__25080,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_corona_radiata_on_fa_skeleton_right__25080,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_corona_radiata_on_fa_skeleton_right__25080,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_fronto_occipital_fasciculus_on_fa_skeleton_left__25099,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_fronto_occipital_fasciculus_on_fa_skeleton_left__25099,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_fronto_occipital_fasciculus_on_fa_skeleton_left__25099,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_fronto_occipital_fasciculus_on_fa_skeleton_right__25098,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_fronto_occipital_fasciculus_on_fa_skeleton_right__25098,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_fronto_occipital_fasciculus_on_fa_skeleton_right__25098,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_longitudinal_fasciculus_on_fa_skeleton_left__25097,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_longitudinal_fasciculus_on_fa_skeleton_left__25097,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_longitudinal_fasciculus_on_fa_skeleton_left__25097,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_longitudinal_fasciculus_on_fa_skeleton_right__25096,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_longitudinal_fasciculus_on_fa_skeleton_right__25096,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_superior_longitudinal_fasciculus_on_fa_skeleton_right__25096,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_tapetum_on_fa_skeleton_left__25103,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_tapetum_on_fa_skeleton_left__25103,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_tapetum_on_fa_skeleton_left__25103,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_tapetum_on_fa_skeleton_right__25102,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_tapetum_on_fa_skeleton_right__25102,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_tapetum_on_fa_skeleton_right__25102,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_uncinate_fasciculus_on_fa_skeleton_left__25101,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_uncinate_fasciculus_on_fa_skeleton_left__25101,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_uncinate_fasciculus_on_fa_skeleton_left__25101,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_uncinate_fasciculus_on_fa_skeleton_right__25100,all,37519,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_uncinate_fasciculus_on_fa_skeleton_right__25100,2,37441,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_fa_in_uncinate_fasciculus_on_fa_skeleton_right__25100,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_corona_radiata_on_fa_skeleton_left__25367,all,37517,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_corona_radiata_on_fa_skeleton_left__25367,2,37439,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_corona_radiata_on_fa_skeleton_left__25367,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_corona_radiata_on_fa_skeleton_right__25366,all,37517,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_corona_radiata_on_fa_skeleton_right__25366,2,37439,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_corona_radiata_on_fa_skeleton_right__25366,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_limb_of_internal_capsule_on_fa_skeleton_left__25361,all,37517,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_limb_of_internal_capsule_on_fa_skeleton_left__25361,2,37439,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_limb_of_internal_capsule_on_fa_skeleton_left__25361,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_limb_of_internal_capsule_on_fa_skeleton_right__25360,all,37517,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_limb_of_internal_capsule_on_fa_skeleton_right__25360,2,37439,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_anterior_limb_of_internal_capsule_on_fa_skeleton_right__25360,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_body_of_corpus_callosum_on_fa_skeleton__25347,all,37517,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_body_of_corpus_callosum_on_fa_skeleton__25347,2,37439,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_body_of_corpus_callosum_on_fa_skeleton__25347,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cerebral_peduncle_on_fa_skeleton_left__25359,all,37517,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cerebral_peduncle_on_fa_skeleton_left__25359,2,37439,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cerebral_peduncle_on_fa_skeleton_left__25359,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cerebral_peduncle_on_fa_skeleton_right__25358,all,37517,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cerebral_peduncle_on_fa_skeleton_right__25358,2,37439,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cerebral_peduncle_on_fa_skeleton_right__25358,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cingulum_cingulate_gyrus_on_fa_skeleton_left__25379,all,37517,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cingulum_cingulate_gyrus_on_fa_skeleton_left__25379,2,37439,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cingulum_cingulate_gyrus_on_fa_skeleton_left__25379,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cingulum_cingulate_gyrus_on_fa_skeleton_right__25378,all,37517,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cingulum_cingulate_gyrus_on_fa_skeleton_right__25378,2,37439,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cingulum_cingulate_gyrus_on_fa_skeleton_right__25378,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cingulum_hippocampus_on_fa_skeleton_left__25381,all,37517,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cingulum_hippocampus_on_fa_skeleton_left__25381,2,37439,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cingulum_hippocampus_on_fa_skeleton_left__25381,3,1494,502505,0.3%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cingulum_hippocampus_on_fa_skeleton_right__25380,all,37517,502505,7.5%
eye_brain_ukb42577,eye_brain_ukb42577__imaging__brain_mri_derived_phenotypes__derived_mri_scalar_feature__mean_icvf_in_cingulum_hippocampus_on_fa_skeleton_right__25380,2,37439,502505,7.5%
