source_id,source_label,profile_type,group_variable,group_value,group_value_label,theme,participant_count,with_data_count,missing_count,present_percent
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ALL,ALL,ALL,Biochemistry biomarkers,502505,498749,3756,99.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ALL,ALL,ALL,Blood count,502505,479352,23153,95.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ALL,ALL,ALL,Vision / ophthalmic measurements,502505,501856,649,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,0-39,0-39,Biochemistry biomarkers,7,7,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,0-39,0-39,Blood count,7,7,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,0-39,0-39,Vision / ophthalmic measurements,7,6,1,85.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,40-49,40-49,Biochemistry biomarkers,117866,116827,1039,99.1%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,40-49,40-49,Blood count,117866,112027,5839,95.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,40-49,40-49,Vision / ophthalmic measurements,117866,117680,186,99.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,50-59,50-59,Biochemistry biomarkers,167142,165868,1274,99.2%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,50-59,50-59,Blood count,167142,159476,7666,95.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,50-59,50-59,Vision / ophthalmic measurements,167142,166941,201,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,60-69,60-69,Biochemistry biomarkers,215065,213639,1426,99.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,60-69,60-69,Blood count,215065,205533,9532,95.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,60-69,60-69,Vision / ophthalmic measurements,215065,214811,254,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,70-79,70-79,Biochemistry biomarkers,2424,2408,16,99.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,70-79,70-79,Blood count,2424,2309,115,95.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,70-79,70-79,Vision / ophthalmic measurements,2424,2418,6,99.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,Missing,Missing,Biochemistry biomarkers,1,0,1,0.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,Missing,Missing,Blood count,1,0,1,0.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,age_band,Missing,Missing,Vision / ophthalmic measurements,1,0,1,0.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,10003,Stockport (pilot),Biochemistry biomarkers,3792,1754,2038,46.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,10003,Stockport (pilot),Blood count,3792,475,3317,12.5%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,10003,Stockport (pilot),Vision / ophthalmic measurements,3792,3772,20,99.5%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11001,Manchester,Biochemistry biomarkers,13939,13908,31,99.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11001,Manchester,Blood count,13939,13615,324,97.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11001,Manchester,Vision / ophthalmic measurements,13939,13922,17,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11002,Oxford,Biochemistry biomarkers,14058,14019,39,99.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11002,Oxford,Blood count,14058,13718,340,97.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11002,Oxford,Vision / ophthalmic measurements,14058,14031,27,99.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11003,Cardiff,Biochemistry biomarkers,17878,17835,43,99.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11003,Cardiff,Blood count,17878,17399,479,97.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11003,Cardiff,Vision / ophthalmic measurements,17878,17865,13,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11004,Glasgow,Biochemistry biomarkers,18647,18603,44,99.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11004,Glasgow,Blood count,18647,17921,726,96.1%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11004,Glasgow,Vision / ophthalmic measurements,18647,18631,16,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11005,Edinburgh,Biochemistry biomarkers,17194,17127,67,99.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11005,Edinburgh,Blood count,17194,16092,1102,93.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11005,Edinburgh,Vision / ophthalmic measurements,17194,17171,23,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11006,Stoke,Biochemistry biomarkers,19433,19374,59,99.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11006,Stoke,Blood count,19433,18329,1104,94.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11006,Stoke,Vision / ophthalmic measurements,19433,19419,14,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11007,Reading,Biochemistry biomarkers,29408,29363,45,99.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11007,Reading,Blood count,29408,28635,773,97.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11007,Reading,Vision / ophthalmic measurements,29408,29351,57,99.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11008,Bury,Biochemistry biomarkers,28319,28096,223,99.2%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11008,Bury,Blood count,28319,27562,757,97.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11008,Bury,Vision / ophthalmic measurements,28319,28284,35,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11009,Newcastle,Biochemistry biomarkers,37001,36901,100,99.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11009,Newcastle,Blood count,37001,35822,1179,96.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11009,Newcastle,Vision / ophthalmic measurements,37001,36987,14,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11010,Leeds,Biochemistry biomarkers,44198,44045,153,99.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11010,Leeds,Blood count,44198,42202,1996,95.5%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11010,Leeds,Vision / ophthalmic measurements,44198,44170,28,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11011,Bristol,Biochemistry biomarkers,43012,42960,52,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11011,Bristol,Blood count,43012,41520,1492,96.5%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11011,Bristol,Vision / ophthalmic measurements,43012,42993,19,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11012,Barts,Biochemistry biomarkers,12581,12546,35,99.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11012,Barts,Blood count,12581,12116,465,96.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11012,Barts,Vision / ophthalmic measurements,12581,12450,131,99.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11013,Nottingham,Biochemistry biomarkers,33875,33815,60,99.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11013,Nottingham,Blood count,33875,32424,1451,95.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11013,Nottingham,Vision / ophthalmic measurements,33875,33849,26,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11014,Sheffield,Biochemistry biomarkers,30388,30277,111,99.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11014,Sheffield,Blood count,30388,29128,1260,95.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11014,Sheffield,Vision / ophthalmic measurements,30388,30364,24,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11016,Liverpool,Biochemistry biomarkers,32813,32722,91,99.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11016,Liverpool,Blood count,32813,31705,1108,96.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11016,Liverpool,Vision / ophthalmic measurements,32813,32787,26,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11017,Middlesborough,Biochemistry biomarkers,21286,21198,88,99.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11017,Middlesborough,Blood count,21286,20209,1077,94.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11017,Middlesborough,Vision / ophthalmic measurements,21286,21271,15,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11018,Hounslow,Biochemistry biomarkers,28875,28718,157,99.5%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11018,Hounslow,Blood count,28875,27549,1326,95.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11018,Hounslow,Vision / ophthalmic measurements,28875,28808,67,99.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11020,Croydon,Biochemistry biomarkers,27379,27239,140,99.5%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11020,Croydon,Blood count,27379,25954,1425,94.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11020,Croydon,Vision / ophthalmic measurements,27379,27348,31,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11021,Birmingham,Biochemistry biomarkers,25498,25349,149,99.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11021,Birmingham,Blood count,25498,24393,1105,95.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11021,Birmingham,Vision / ophthalmic measurements,25498,25463,35,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11022,Swansea,Biochemistry biomarkers,2281,2255,26,98.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11022,Swansea,Blood count,2281,2016,265,88.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11022,Swansea,Vision / ophthalmic measurements,2281,2271,10,99.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11023,Wrexham,Biochemistry biomarkers,649,645,4,99.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11023,Wrexham,Blood count,649,568,81,87.5%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,assessment_center,11023,Wrexham,Vision / ophthalmic measurements,649,649,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,-1,Do not know,Biochemistry biomarkers,217,213,4,98.2%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,-1,Do not know,Blood count,217,199,18,91.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,-1,Do not know,Vision / ophthalmic measurements,217,216,1,99.5%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,-3,Prefer not to answer,Biochemistry biomarkers,1661,1627,34,98.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,-3,Prefer not to answer,Blood count,1661,1539,122,92.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,-3,Prefer not to answer,Vision / ophthalmic measurements,1661,1661,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1,White,Biochemistry biomarkers,570,561,9,98.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1,White,Blood count,570,538,32,94.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1,White,Vision / ophthalmic measurements,570,570,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1001,British,Biochemistry biomarkers,442586,439768,2818,99.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1001,British,Blood count,442586,423244,19342,95.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1001,British,Vision / ophthalmic measurements,442586,442576,10,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1002,Irish,Biochemistry biomarkers,13207,13063,144,98.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1002,Irish,Blood count,13207,12554,653,95.1%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1002,Irish,Vision / ophthalmic measurements,13207,13206,1,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1003,Any other white background,Biochemistry biomarkers,16332,16218,114,99.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1003,Any other white background,Blood count,16332,15566,766,95.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,1003,Any other white background,Vision / ophthalmic measurements,16332,16332,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2,Mixed,Biochemistry biomarkers,49,48,1,98.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2,Mixed,Blood count,49,46,3,93.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2,Mixed,Vision / ophthalmic measurements,49,49,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2001,White and Black Caribbean,Biochemistry biomarkers,620,614,6,99.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2001,White and Black Caribbean,Blood count,620,584,36,94.2%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2001,White and Black Caribbean,Vision / ophthalmic measurements,620,620,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2002,White and Black African,Biochemistry biomarkers,425,419,6,98.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2002,White and Black African,Blood count,425,397,28,93.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2002,White and Black African,Vision / ophthalmic measurements,425,425,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2003,White and Asian,Biochemistry biomarkers,831,824,7,99.2%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2003,White and Asian,Blood count,831,790,41,95.1%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2003,White and Asian,Vision / ophthalmic measurements,831,831,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2004,Any other mixed background,Biochemistry biomarkers,1033,1025,8,99.2%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2004,Any other mixed background,Blood count,1033,989,44,95.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,2004,Any other mixed background,Vision / ophthalmic measurements,1033,1033,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3,Asian or Asian British,Biochemistry biomarkers,43,43,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3,Asian or Asian British,Blood count,43,38,5,88.4%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3,Asian or Asian British,Vision / ophthalmic measurements,43,43,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3001,Indian,Biochemistry biomarkers,5951,5893,58,99.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3001,Indian,Blood count,5951,5585,366,93.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3001,Indian,Vision / ophthalmic measurements,5951,5950,1,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3002,Pakistani,Biochemistry biomarkers,1837,1800,37,98.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3002,Pakistani,Blood count,1837,1706,131,92.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3002,Pakistani,Vision / ophthalmic measurements,1837,1833,4,99.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3003,Bangladeshi,Biochemistry biomarkers,236,230,6,97.5%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3003,Bangladeshi,Blood count,236,212,24,89.8%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3003,Bangladeshi,Vision / ophthalmic measurements,236,236,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3004,Any other Asian background,Biochemistry biomarkers,1815,1797,18,99.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3004,Any other Asian background,Blood count,1815,1716,99,94.5%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,3004,Any other Asian background,Vision / ophthalmic measurements,1815,1815,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4,Black or Black British,Biochemistry biomarkers,27,27,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4,Black or Black British,Blood count,27,24,3,88.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4,Black or Black British,Vision / ophthalmic measurements,27,27,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4001,Caribbean,Biochemistry biomarkers,4517,4483,34,99.2%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4001,Caribbean,Blood count,4517,4156,361,92.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4001,Caribbean,Vision / ophthalmic measurements,4517,4517,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4002,African,Biochemistry biomarkers,3394,3366,28,99.2%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4002,African,Blood count,3394,3109,285,91.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4002,African,Vision / ophthalmic measurements,3394,3391,3,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4003,Any other Black background,Biochemistry biomarkers,123,122,1,99.2%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4003,Any other Black background,Blood count,123,113,10,91.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,4003,Any other Black background,Vision / ophthalmic measurements,123,123,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,5,Chinese,Biochemistry biomarkers,1574,1553,21,98.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,5,Chinese,Blood count,1574,1480,94,94.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,5,Chinese,Vision / ophthalmic measurements,1574,1573,1,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,6,Other ethnic group,Biochemistry biomarkers,4558,4509,49,98.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,6,Other ethnic group,Blood count,4558,4265,293,93.6%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,ethnicity,6,Other ethnic group,Vision / ophthalmic measurements,4558,4558,0,100.0%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,sex,0,Female,Biochemistry biomarkers,273382,271411,1971,99.3%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,sex,0,Female,Blood count,273382,259540,13842,94.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,sex,0,Female,Vision / ophthalmic measurements,273382,273061,321,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,sex,1,Male,Biochemistry biomarkers,229122,227338,1784,99.2%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,sex,1,Male,Blood count,229122,219812,9310,95.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,theme_missingness,sex,1,Male,Vision / ophthalmic measurements,229122,228795,327,99.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,participant_theme_burden,theme_count,0,0,All profiled themes,359,359,,0.1%
eye_kidney_ukb42408,Eye-kidney ukb42408,participant_theme_burden,theme_count,1,1,All profiled themes,3322,3322,,0.7%
eye_kidney_ukb42408,Eye-kidney ukb42408,participant_theme_burden,theme_count,2,2,All profiled themes,19837,19837,,3.9%
eye_kidney_ukb42408,Eye-kidney ukb42408,participant_theme_burden,theme_count,3,3,All profiled themes,478987,478987,,95.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ALL,ALL,ALL,Biochemistry biomarkers,502505,491367,11138,97.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ALL,ALL,ALL,Brain MRI,502505,48991,453514,9.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ALL,ALL,ALL,Cognitive function,502505,143607,358898,28.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ALL,ALL,ALL,Mental health / wellbeing,502505,501680,825,99.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,ALL,ALL,ALL,Vision / ophthalmic measurements,502505,501856,649,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,0-39,0-39,Biochemistry biomarkers,7,7,0,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,0-39,0-39,Brain MRI,7,0,7,0.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,0-39,0-39,Cognitive function,7,2,5,28.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,0-39,0-39,Mental health / wellbeing,7,6,1,85.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,0-39,0-39,Vision / ophthalmic measurements,7,6,1,85.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,40-49,40-49,Biochemistry biomarkers,117866,114995,2871,97.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,40-49,40-49,Brain MRI,117866,12711,105155,10.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,40-49,40-49,Cognitive function,117866,34232,83634,29.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,40-49,40-49,Mental health / wellbeing,117866,117629,237,99.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,40-49,40-49,Vision / ophthalmic measurements,117866,117680,186,99.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,50-59,50-59,Biochemistry biomarkers,167142,163352,3790,97.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,50-59,50-59,Brain MRI,167142,19679,147463,11.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,50-59,50-59,Cognitive function,167142,53637,113505,32.1%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,50-59,50-59,Mental health / wellbeing,167142,166880,262,99.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,50-59,50-59,Vision / ophthalmic measurements,167142,166941,201,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,60-69,60-69,Biochemistry biomarkers,215065,210645,4420,97.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,60-69,60-69,Brain MRI,215065,16496,198569,7.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,60-69,60-69,Cognitive function,215065,55309,159756,25.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,60-69,60-69,Mental health / wellbeing,215065,214746,319,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,60-69,60-69,Vision / ophthalmic measurements,215065,214811,254,99.9%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,70-79,70-79,Biochemistry biomarkers,2424,2368,56,97.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,70-79,70-79,Brain MRI,2424,104,2320,4.3%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,70-79,70-79,Cognitive function,2424,427,1997,17.6%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,70-79,70-79,Mental health / wellbeing,2424,2419,5,99.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,70-79,70-79,Vision / ophthalmic measurements,2424,2418,6,99.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,Missing,Missing,Biochemistry biomarkers,1,0,1,0.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,Missing,Missing,Brain MRI,1,1,0,100.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,Missing,Missing,Cognitive function,1,0,1,0.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,Missing,Missing,Mental health / wellbeing,1,0,1,0.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,age_band,Missing,Missing,Vision / ophthalmic measurements,1,0,1,0.0%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,10003,Stockport (pilot),Biochemistry biomarkers,3792,449,3343,11.8%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,10003,Stockport (pilot),Brain MRI,3792,633,3159,16.7%
eye_brain_ukb42577,Eye-brain ukb42577,theme_missingness,assessment_center,10003,Stockport (pilot),Cognitive function,3792,880,2912,23.2%
