coverage_scope,source_id,node_id,tree_path,instance,participant_count,source_participant_count,source_percent,group_count,feature_count
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_glycemic_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Glycemic biomarkers,1,15685,502505,3.1%,2,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_glycemic_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Glycemic biomarkers,all,467910,502505,93.1%,2,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_kidney_function_and_urine_chemistry,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Kidney function and urine chemistry,0,469558,502505,93.4%,4,8
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_kidney_function_and_urine_chemistry,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Kidney function and urine chemistry,1,17864,502505,3.6%,4,8
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_kidney_function_and_urine_chemistry,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Kidney function and urine chemistry,all,470815,502505,93.7%,4,8
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_lipid_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Lipid biomarkers,0,469589,502505,93.4%,7,14
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_lipid_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Lipid biomarkers,1,17877,502505,3.6%,7,14
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_lipid_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Lipid biomarkers,all,470844,502505,93.7%,7,14
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_liver_enzymes_and_bilirubin,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Liver enzymes and bilirubin,0,469602,502505,93.5%,6,12
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_liver_enzymes_and_bilirubin,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Liver enzymes and bilirubin,1,17870,502505,3.6%,6,12
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_liver_enzymes_and_bilirubin,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Liver enzymes and bilirubin,all,470857,502505,93.7%,6,12
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_mineral_and_vitamin_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Mineral and vitamin biomarkers,0,448350,502505,89.2%,3,6
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_mineral_and_vitamin_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Mineral and vitamin biomarkers,1,17038,502505,3.4%,3,6
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_mineral_and_vitamin_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Mineral and vitamin biomarkers,all,449952,502505,89.5%,3,6
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_protein_inflammation_and_growth_factor_biomarkers,"Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Protein, inflammation, and growth-factor biomarkers",0,468568,502505,93.2%,5,10
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_protein_inflammation_and_growth_factor_biomarkers,"Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Protein, inflammation, and growth-factor biomarkers",1,17837,502505,3.5%,5,10
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_protein_inflammation_and_growth_factor_biomarkers,"Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Protein, inflammation, and growth-factor biomarkers",all,469855,502505,93.5%,5,10
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_sex_hormone_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Sex hormone biomarkers,0,425846,502505,84.7%,3,6
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_sex_hormone_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Sex hormone biomarkers,1,16040,502505,3.2%,3,6
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_laboratory_biomarkers_clinical_lab_measurement_sex_hormone_biomarkers,Eye-brain ukb42577 > Clinical laboratory biomarkers > Clinical lab measurement > Sex hormone biomarkers,all,428174,502505,85.2%,3,6
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history,Eye-brain ukb42577 > Clinical outcomes and disease history,0,501642,502505,99.8%,84,3052
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history,Eye-brain ukb42577 > Clinical outcomes and disease history,1,20335,502505,4.0%,84,3052
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history,Eye-brain ukb42577 > Clinical outcomes and disease history,2,47506,502505,9.5%,84,3052
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history,Eye-brain ukb42577 > Clinical outcomes and disease history,3,3201,502505,0.6%,84,3052
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history,Eye-brain ukb42577 > Clinical outcomes and disease history,all,501654,502505,99.8%,84,3052
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable,0,57688,502505,11.5%,15,41
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable,1,2290,502505,0.5%,15,41
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable,2,5476,502505,1.1%,15,41
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable,3,336,502505,0.1%,15,41
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable,all,59169,502505,11.8%,15,41
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_dementia_linked_disease_reports,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Dementia linked disease reports,0,1005,502505,0.2%,1,2
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_dementia_linked_disease_reports,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Dementia linked disease reports,all,1005,502505,0.2%,1,2
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_eye_disease_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Eye disease outcome fields,0,8700,502505,1.7%,4,12
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_eye_disease_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Eye disease outcome fields,1,2178,502505,0.4%,4,12
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_eye_disease_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Eye disease outcome fields,2,1289,502505,0.3%,4,12
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_eye_disease_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Eye disease outcome fields,3,71,502505,0.0%,4,12
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_eye_disease_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Eye disease outcome fields,all,10626,502505,2.1%,4,12
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_follow_up_censoring_time,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Follow-up / censoring time,0,1298,502505,0.3%,1,1
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_follow_up_censoring_time,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Follow-up / censoring time,all,1298,502505,0.3%,1,1
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_parkinsonism_neurodegeneration_linked_disease_reports,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Parkinsonism / neurodegeneration linked disease reports,0,423,502505,0.1%,3,6
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_parkinsonism_neurodegeneration_linked_disease_reports,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Parkinsonism / neurodegeneration linked disease reports,all,423,502505,0.1%,3,6
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_respiratory_disease_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Respiratory disease outcome fields,0,57688,502505,11.5%,1,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_respiratory_disease_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Respiratory disease outcome fields,1,2290,502505,0.5%,1,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_respiratory_disease_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Respiratory disease outcome fields,2,5476,502505,1.1%,1,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_respiratory_disease_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Respiratory disease outcome fields,3,336,502505,0.1%,1,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_respiratory_disease_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Respiratory disease outcome fields,all,59169,502505,11.8%,1,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_stroke_linked_disease_reports,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Stroke linked disease reports,0,1441,502505,0.3%,2,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_stroke_linked_disease_reports,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Stroke linked disease reports,all,1441,502505,0.3%,2,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_stroke_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Stroke outcome fields,0,7579,502505,1.5%,1,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_stroke_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Stroke outcome fields,1,353,502505,0.1%,1,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_stroke_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Stroke outcome fields,2,738,502505,0.1%,1,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_stroke_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Stroke outcome fields,3,46,502505,0.0%,1,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_stroke_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Stroke outcome fields,all,8218,502505,1.6%,1,4
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_type_2_diabetes_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Type 2 diabetes outcome fields,0,1835,502505,0.4%,2,8
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_type_2_diabetes_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Type 2 diabetes outcome fields,1,220,502505,0.0%,2,8
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_type_2_diabetes_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Type 2 diabetes outcome fields,2,403,502505,0.1%,2,8
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_type_2_diabetes_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Type 2 diabetes outcome fields,3,21,502505,0.0%,2,8
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_curated_local_variable_type_2_diabetes_outcome_fields,Eye-brain ukb42577 > Clinical outcomes and disease history > Curated local variable > Type 2 diabetes outcome fields,all,2379,502505,0.5%,2,8
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_linked_health_record,Eye-brain ukb42577 > Clinical outcomes and disease history > Linked health record,0,501642,502505,99.8%,48,2414
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_linked_health_record,Eye-brain ukb42577 > Clinical outcomes and disease history > Linked health record,1,20335,502505,4.0%,48,2414
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_linked_health_record,Eye-brain ukb42577 > Clinical outcomes and disease history > Linked health record,2,43261,502505,8.6%,48,2414
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_linked_health_record,Eye-brain ukb42577 > Clinical outcomes and disease history > Linked health record,3,2957,502505,0.6%,48,2414
hide_missing_note,eye_brain_ukb42577,eye_brain_ukb42577__eye_brain_ukb42577_clinical_outcomes_and_disease_history_linked_health_record,Eye-brain ukb42577 > Clinical outcomes and disease history > Linked health record,all,501654,502505,99.8%,48,2414
